datetime,pm25,temperature,humidity,wind_speed,wind_direction
2025-12-04 05:00:00,7.1,5.8,96,15.1,158
2025-12-04 06:00:00,6.8,6.4,94,15.7,161
2025-12-04 07:00:00,6.6,6.6,93,16.8,156
2025-12-04 08:00:00,5.9,6.8,92,18.0,158
2025-12-04 09:00:00,4.9,7.1,91,19.3,160
2025-12-04 10:00:00,4.2,7.2,91,19.6,169
2025-12-04 11:00:00,4.2,7.6,92,17.7,185
2025-12-04 12:00:00,4.6,8.0,93,12.6,208
2025-12-04 13:00:00,5.1,8.9,92,9.0,224
2025-12-04 14:00:00,6.6,8.2,86,10.5,235
2025-12-04 15:00:00,7.6,7.8,88,9.7,220
2025-12-04 16:00:00,10.1,7.1,90,9.4,212
2025-12-04 17:00:00,14.2,6.8,90,10.0,219
2025-12-04 18:00:00,16.8,6.2,89,9.1,207
2025-12-04 19:00:00,18.6,5.8,89,9.9,215
2025-12-04 20:00:00,19.3,5.3,91,9.8,220
2025-12-04 21:00:00,17.6,4.7,92,8.9,220
2025-12-04 22:00:00,16.9,3.8,94,7.3,226
2025-12-04 23:00:00,15.2,3.3,94,6.3,235
2025-12-05 00:00:00,15.0,3.2,93,6.5,231
2025-12-05 01:00:00,14.9,2.1,95,5.0,235
2025-12-05 02:00:00,14.9,2.2,95,5.1,247
2025-12-05 03:00:00,14.3,1.9,95,5.7,252
2025-12-05 04:00:00,14.4,1.5,95,5.7,259
2025-12-05 05:00:00,15.1,0.7,95,4.8,241
2025-12-05 06:00:00,17.1,0.9,95,3.8,225
2025-12-05 07:00:00,18.6,-0.3,97,4.5,214
2025-12-05 08:00:00,20.1,0.2,97,6.5,210
2025-12-05 09:00:00,20.8,1.9,96,7.5,190
2025-12-05 10:00:00,18.3,3.6,93,6.0,187
2025-12-05 11:00:00,13.8,5.1,92,7.7,171
2025-12-05 12:00:00,11.3,5.4,89,13.2,186
2025-12-05 13:00:00,10.1,5.9,87,14.0,187
2025-12-05 14:00:00,9.8,5.8,86,13.9,182
2025-12-05 15:00:00,10.7,5.7,86,13.0,178
2025-12-05 16:00:00,12.3,5.5,87,13.4,172
2025-12-05 17:00:00,12.2,5.1,88,16.3,169
2025-12-05 18:00:00,11.6,6.1,87,19.0,167
2025-12-05 19:00:00,10.6,6.3,83,20.2,172
2025-12-05 20:00:00,8.3,6.0,83,23.1,169
2025-12-05 21:00:00,6.0,6.4,79,24.4,176
2025-12-05 22:00:00,5.3,6.1,84,26.1,173
2025-12-05 23:00:00,4.1,6.3,82,24.8,180
2025-12-06 00:00:00,4.2,7.2,89,24.6,189
2025-12-06 01:00:00,3.8,7.7,91,20.0,197
2025-12-06 02:00:00,3.7,8.4,92,20.6,194
2025-12-06 03:00:00,3.6,8.6,93,17.7,202
2025-12-06 04:00:00,3.7,9.4,93,19.0,203
2025-12-06 05:00:00,4.0,9.4,92,16.8,205
2025-12-06 06:00:00,4.1,9.6,95,16.9,203
2025-12-06 07:00:00,5.3,9.9,95,18.8,217
2025-12-06 08:00:00,5.5,9.7,91,19.3,222
2025-12-06 09:00:00,5.6,9.9,89,19.5,219
2025-12-06 10:00:00,6.0,10.5,85,20.4,225
2025-12-06 11:00:00,5.6,11.3,81,20.9,226
2025-12-06 12:00:00,5.4,11.9,78,18.8,232
2025-12-06 13:00:00,5.6,12.2,78,17.4,225
2025-12-06 14:00:00,6.0,11.6,78,18.4,236
2025-12-06 15:00:00,6.7,11.5,77,15.4,234
2025-12-06 16:00:00,7.7,10.8,78,15.7,229
2025-12-06 17:00:00,8.2,10.4,81,15.3,229
2025-12-06 18:00:00,8.2,10.1,85,14.1,227
2025-12-06 19:00:00,8.5,10.2,86,16.0,223
2025-12-06 20:00:00,8.7,10.2,86,16.7,220
2025-12-06 21:00:00,7.5,10.2,88,15.7,220
2025-12-06 22:00:00,6.8,10.2,89,16.4,218
2025-12-06 23:00:00,6.3,10.4,89,16.9,225
2025-12-07 00:00:00,6.0,10.3,90,13.8,220
2025-12-07 01:00:00,5.7,9.9,92,12.9,215
2025-12-07 02:00:00,5.2,10.4,91,13.5,214
2025-12-07 03:00:00,5.0,10.5,92,13.9,203
2025-12-07 04:00:00,4.7,10.6,93,14.6,204
2025-12-07 05:00:00,4.5,10.5,96,15.3,196
2025-12-07 06:00:00,4.3,10.8,96,15.5,189
2025-12-07 07:00:00,3.7,10.9,97,16.9,182
2025-12-07 08:00:00,3.3,11.0,97,17.5,185
2025-12-07 09:00:00,2.8,11.2,97,15.3,189
2025-12-07 10:00:00,2.3,12.2,96,17.0,219
2025-12-07 11:00:00,2.1,13.7,92,20.9,228
2025-12-07 12:00:00,2.9,14.1,92,19.7,240
2025-12-07 13:00:00,3.8,14.4,90,20.2,233
2025-12-07 14:00:00,4.9,14.3,90,21.3,227
2025-12-07 15:00:00,5.2,14.1,91,21.4,221
2025-12-07 16:00:00,5.8,14.2,90,22.2,227
2025-12-07 17:00:00,6.8,14.5,86,22.8,227
2025-12-07 18:00:00,6.6,14.6,87,20.4,231
2025-12-07 19:00:00,6.0,14.6,86,19.8,234
2025-12-07 20:00:00,5.5,14.6,86,18.4,228
2025-12-07 21:00:00,4.5,14.6,87,18.5,221
2025-12-07 22:00:00,3.8,14.6,88,17.8,227
2025-12-07 23:00:00,3.4,14.6,88,17.4,225
2025-12-08 00:00:00,3.2,14.6,90,17.8,226
2025-12-08 01:00:00,3.1,14.4,89,16.3,224
2025-12-08 02:00:00,3.0,14.3,88,17.4,224
2025-12-08 03:00:00,2.8,14.2,87,16.5,220
2025-12-08 04:00:00,3.3,13.9,88,18.8,218
2025-12-08 05:00:00,3.5,13.9,88,18.7,222
2025-12-08 06:00:00,3.9,14.1,90,16.5,216
2025-12-08 07:00:00,4.1,14.1,89,16.6,217
2025-12-08 08:00:00,4.1,14.2,87,18.1,218
2025-12-08 09:00:00,3.9,14.4,85,17.9,220
2025-12-08 10:00:00,3.5,14.5,85,20.0,219
2025-12-08 11:00:00,3.2,14.9,83,17.8,212
2025-12-08 12:00:00,3.0,15.4,81,20.0,225
2025-12-08 13:00:00,3.3,14.9,82,16.5,221
2025-12-08 14:00:00,3.6,15.8,80,14.7,208
2025-12-08 15:00:00,4.5,15.5,76,14.2,213
2025-12-08 16:00:00,6.2,14.7,76,14.5,208
2025-12-08 17:00:00,7.7,13.9,78,14.0,203
2025-12-08 18:00:00,8.3,13.2,84,13.2,197
2025-12-08 19:00:00,10.4,12.6,86,11.5,197
2025-12-08 20:00:00,10.8,12.4,86,10.8,198
2025-12-08 21:00:00,10.9,11.8,88,10.3,192
2025-12-08 22:00:00,11.8,11.1,90,9.1,172
2025-12-08 23:00:00,11.6,10.4,91,10.1,163
2025-12-09 00:00:00,8.1,11.1,90,9.9,178
2025-12-09 01:00:00,8.2,10.4,92,8.6,169
2025-12-09 02:00:00,8.4,9.9,94,10.0,166
2025-12-09 03:00:00,8.4,9.2,95,10.5,176
2025-12-09 04:00:00,8.7,8.9,95,12.1,182
2025-12-09 05:00:00,9.4,8.8,95,13.3,179
2025-12-09 06:00:00,9.3,9.2,94,13.9,182
2025-12-09 07:00:00,9.8,9.2,93,16.2,184
2025-12-09 08:00:00,8.9,9.1,91,16.9,187
2025-12-09 09:00:00,8.8,9.9,87,17.2,186
2025-12-09 10:00:00,8.0,10.8,85,13.0,174
2025-12-09 11:00:00,6.5,12.0,80,12.4,177
2025-12-09 12:00:00,5.9,13.8,78,11.3,172
2025-12-09 13:00:00,5.8,14.6,74,12.0,167
2025-12-09 14:00:00,6.0,14.8,71,16.6,178
2025-12-09 15:00:00,6.4,14.6,68,16.5,190
2025-12-09 16:00:00,7.7,14.1,67,16.0,195
2025-12-09 17:00:00,8.5,13.9,68,16.0,197
2025-12-09 18:00:00,8.9,14.2,70,16.3,196
2025-12-09 19:00:00,8.4,14.4,71,16.0,206
2025-12-09 20:00:00,8.6,14.2,74,15.1,211
2025-12-09 21:00:00,8.9,13.6,80,15.3,210
2025-12-09 22:00:00,8.7,13.2,85,14.6,209
2025-12-09 23:00:00,8.1,13.1,85,14.4,212
2025-12-10 00:00:00,7.8,12.2,92,12.8,222
2025-12-10 01:00:00,7.7,12.2,92,12.0,221
2025-12-10 02:00:00,6.7,12.1,93,11.0,215
2025-12-10 03:00:00,5.8,12.1,94,11.5,210
2025-12-10 04:00:00,6.2,12.0,95,11.5,210
2025-12-10 05:00:00,7.2,12.1,95,10.9,207
2025-12-10 06:00:00,8.3,12.1,96,9.4,212
2025-12-10 07:00:00,9.3,11.9,96,9.6,217
2025-12-10 08:00:00,9.4,11.9,96,9.3,207
2025-12-10 09:00:00,9.6,12.0,95,10.5,207
2025-12-10 10:00:00,8.7,12.5,91,11.2,208
2025-12-10 11:00:00,7.9,12.9,88,10.4,214
2025-12-10 12:00:00,7.4,13.4,89,9.0,226
2025-12-10 13:00:00,7.4,13.3,89,8.8,221
2025-12-10 14:00:00,8.2,13.1,88,9.3,236
2025-12-10 15:00:00,9.2,12.9,85,6.4,225
2025-12-10 16:00:00,11.1,11.9,89,6.2,224
2025-12-10 17:00:00,15.1,11.3,91,6.4,218
2025-12-10 18:00:00,19.6,10.9,89,6.0,245
2025-12-10 19:00:00,21.7,10.1,89,6.2,249
2025-12-10 20:00:00,22.3,9.5,90,5.3,242
2025-12-10 21:00:00,22.5,8.7,91,4.8,236
2025-12-10 22:00:00,23.0,8.2,92,5.7,226
2025-12-10 23:00:00,22.0,7.3,94,4.6,249
2025-12-11 00:00:00,23.2,6.7,96,4.4,261
2025-12-11 01:00:00,20.4,5.8,97,2.7,290
2025-12-11 02:00:00,19.3,5.4,98,0.2,180
2025-12-11 03:00:00,19.1,4.4,100,3.7,166
2025-12-11 04:00:00,19.2,5.0,99,5.0,161
2025-12-11 05:00:00,20.2,5.2,99,6.1,157
2025-12-11 06:00:00,23.7,4.8,99,5.7,148
2025-12-11 07:00:00,25.1,5.0,100,7.6,155
2025-12-11 08:00:00,26.2,5.8,99,7.6,161
2025-12-11 09:00:00,25.8,6.8,99,8.6,160
2025-12-11 10:00:00,23.8,7.6,99,8.8,152
2025-12-11 11:00:00,20.6,7.9,98,9.0,142
2025-12-11 12:00:00,17.4,8.9,99,11.7,144
2025-12-11 13:00:00,14.2,9.6,96,10.4,136
2025-12-11 14:00:00,11.2,9.8,94,10.7,134
2025-12-11 15:00:00,10.7,9.8,94,9.7,125
2025-12-11 16:00:00,12.1,9.6,95,9.5,109
2025-12-11 17:00:00,15.0,9.5,95,10.6,116
2025-12-11 18:00:00,16.3,9.6,96,11.1,126
2025-12-11 19:00:00,15.2,9.8,96,10.6,134
2025-12-11 20:00:00,13.5,9.9,95,8.7,137
2025-12-11 21:00:00,13.0,10.1,94,9.3,144
2025-12-11 22:00:00,14.2,10.2,94,9.2,154
2025-12-11 23:00:00,14.9,10.1,94,9.5,158
2025-12-12 00:00:00,13.6,9.8,95,8.7,158
2025-12-12 01:00:00,13.6,9.4,96,9.4,169
2025-12-12 02:00:00,14.3,9.0,97,7.8,173
2025-12-12 03:00:00,13.9,9.2,96,7.4,174
2025-12-12 04:00:00,13.9,9.2,96,8.6,172
2025-12-12 05:00:00,15.4,8.9,97,9.1,171
2025-12-12 06:00:00,17.3,9.1,99,8.7,163
2025-12-12 07:00:00,19.4,8.9,100,8.8,161
2025-12-12 08:00:00,21.1,8.9,100,8.5,168
2025-12-12 09:00:00,19.6,9.0,99,8.1,167
2025-12-12 10:00:00,17.9,9.3,98,8.6,169
2025-12-12 11:00:00,15.6,9.9,96,8.0,164
2025-12-12 12:00:00,14.6,10.4,91,6.7,177
2025-12-12 13:00:00,14.9,10.9,90,6.3,180
2025-12-12 14:00:00,16.1,11.4,87,5.2,180
2025-12-12 15:00:00,16.2,11.3,88,2.6,115
2025-12-12 16:00:00,17.8,10.1,92,3.8,107
2025-12-12 17:00:00,24.0,9.4,93,5.6,130
2025-12-12 18:00:00,32.0,9.6,94,5.1,141
2025-12-12 19:00:00,34.9,9.1,95,6.2,158
2025-12-12 20:00:00,37.0,8.4,96,5.5,157
2025-12-12 21:00:00,39.5,7.7,97,4.5,173
2025-12-12 22:00:00,40.9,6.4,99,4.0,212
2025-12-12 23:00:00,40.0,6.2,99,2.3,252
2025-12-13 00:00:00,34.3,7.4,100,2.8,281
2025-12-13 01:00:00,36.6,8.2,99,1.7,302
2025-12-13 02:00:00,36.4,8.1,99,1.4,113
2025-12-13 03:00:00,36.3,8.1,99,2.1,128
2025-12-13 04:00:00,33.9,8.0,100,2.3,141
2025-12-13 05:00:00,32.6,7.9,100,3.7,137
2025-12-13 06:00:00,31.0,8.1,100,1.8,90
2025-12-13 07:00:00,31.7,8.1,99,2.9,120
2025-12-13 08:00:00,34.0,8.1,100,3.0,142
2025-12-13 09:00:00,35.0,8.2,99,3.3,144
2025-12-13 10:00:00,35.8,8.4,98,3.7,145
2025-12-13 11:00:00,36.1,8.6,98,2.7,148
2025-12-13 12:00:00,35.4,8.8,97,0.6,252
2025-12-13 13:00:00,35.6,9.0,96,2.3,129
2025-12-13 14:00:00,34.7,9.1,97,4.9,141
2025-12-13 15:00:00,33.6,9.1,96,5.9,145
2025-12-13 16:00:00,36.4,8.8,97,5.3,152
2025-12-13 17:00:00,39.2,8.4,97,5.9,157
2025-12-13 18:00:00,43.5,8.6,97,5.5,169
2025-12-13 19:00:00,45.9,8.3,97,6.2,163
2025-12-13 20:00:00,47.0,8.1,98,7.7,155
2025-12-13 21:00:00,45.9,7.8,97,8.5,159
2025-12-13 22:00:00,43.8,7.3,99,8.9,161
2025-12-13 23:00:00,41.8,7.1,99,8.6,160
2025-12-14 00:00:00,35.9,7.1,99,8.5,162
2025-12-14 01:00:00,32.9,7.0,99,7.8,157
2025-12-14 02:00:00,29.3,6.8,99,7.7,159
2025-12-14 03:00:00,26.5,6.8,99,7.7,159
2025-12-14 04:00:00,24.4,6.7,98,9.3,162
2025-12-14 05:00:00,23.0,6.7,97,9.2,157
2025-12-14 06:00:00,21.1,6.6,97,9.0,158
2025-12-14 07:00:00,20.4,6.4,97,10.2,162
2025-12-14 08:00:00,16.8,6.2,97,10.7,164
2025-12-14 09:00:00,16.1,6.2,96,9.9,165
2025-12-14 10:00:00,14.5,6.3,95,10.0,162
2025-12-14 11:00:00,14.4,6.5,95,9.6,159
2025-12-14 12:00:00,14.4,7.2,95,9.2,160
2025-12-14 13:00:00,13.5,7.1,96,8.1,155
2025-12-14 14:00:00,13.8,7.0,95,8.8,149
2025-12-14 15:00:00,15.1,7.0,94,9.3,152
2025-12-14 16:00:00,17.9,6.7,94,9.4,156
2025-12-14 17:00:00,22.9,6.2,94,12.2,160
2025-12-14 18:00:00,18.0,6.2,96,11.3,162
2025-12-14 19:00:00,22.9,6.1,96,9.3,158
2025-12-14 20:00:00,23.0,6.2,95,10.1,168
2025-12-14 21:00:00,21.4,6.2,95,9.6,174
2025-12-14 22:00:00,21.6,6.0,95,9.6,176
2025-12-14 23:00:00,21.4,6.0,93,10.1,176
2025-12-15 00:00:00,19.7,5.2,95,11.0,169
2025-12-15 01:00:00,20.9,5.2,96,10.9,164
2025-12-15 02:00:00,20.6,5.0,97,10.8,152
2025-12-15 03:00:00,18.1,4.8,97,11.4,152
2025-12-15 04:00:00,15.4,4.7,96,12.7,167
2025-12-15 05:00:00,14.4,4.8,94,14.3,169
2025-12-15 06:00:00,14.8,4.9,96,13.8,162
2025-12-15 07:00:00,13.9,4.8,94,13.7,163
2025-12-15 08:00:00,13.3,4.8,93,14.7,166
2025-12-15 09:00:00,13.0,5.9,89,15.0,167
2025-12-15 10:00:00,10.4,7.2,88,11.2,156
2025-12-15 11:00:00,7.8,8.7,84,10.9,164
2025-12-15 12:00:00,6.9,9.7,85,11.7,171
2025-12-15 13:00:00,7.2,10.3,84,10.0,167
2025-12-15 14:00:00,7.4,10.8,83,12.0,171
2025-12-15 15:00:00,8.6,10.8,84,10.7,164
2025-12-15 16:00:00,9.7,10.0,87,10.9,153
2025-12-15 17:00:00,11.3,9.6,88,12.7,151
2025-12-15 18:00:00,11.2,10.2,87,11.8,160
2025-12-15 19:00:00,11.9,10.1,87,10.9,172
2025-12-15 20:00:00,11.1,10.1,88,11.8,159
2025-12-15 21:00:00,10.3,10.2,86,14.5,143
2025-12-15 22:00:00,10.5,10.2,84,15.4,146
2025-12-15 23:00:00,8.2,9.2,89,12.9,152
2025-12-16 00:00:00,8.4,9.7,91,12.5,160
2025-12-16 01:00:00,8.8,9.6,91,11.7,162
2025-12-16 02:00:00,9.2,9.1,92,10.5,167
2025-12-16 03:00:00,9.1,8.8,92,10.8,162
2025-12-16 04:00:00,8.2,8.8,91,10.8,159
2025-12-16 05:00:00,8.2,8.8,90,8.7,156
2025-12-16 06:00:00,8.4,9.6,89,9.8,162
2025-12-16 07:00:00,10.7,9.6,89,10.5,149
2025-12-16 08:00:00,11.5,9.5,89,9.6,150
2025-12-16 09:00:00,11.1,9.6,88,9.3,148
2025-12-16 10:00:00,10.5,10.2,87,7.2,141
2025-12-16 11:00:00,8.7,11.2,85,6.1,148
2025-12-16 12:00:00,7.4,12.6,80,4.6,159
2025-12-16 13:00:00,8.3,13.4,78,0.4,63
2025-12-16 14:00:00,8.8,13.3,79,3.2,52
2025-12-16 15:00:00,11.6,12.4,86,3.1,45
2025-12-16 16:00:00,16.3,10.7,88,1.7,77
2025-12-16 17:00:00,21.5,10.3,89,0.7,76
2025-12-16 18:00:00,27.8,10.6,89,0.6,214
2025-12-16 19:00:00,32.2,9.2,94,3.2,218
2025-12-16 20:00:00,39.2,8.7,94,4.8,250
2025-12-16 21:00:00,39.9,8.4,93,5.2,250
2025-12-16 22:00:00,40.4,8.1,92,5.4,255
2025-12-16 23:00:00,36.3,7.7,93,6.1,267
2025-12-17 00:00:00,23.5,7.7,100,6.2,277
2025-12-17 01:00:00,20.2,8.2,100,4.8,285
2025-12-17 02:00:00,20.5,8.5,99,7.2,307
2025-12-17 03:00:00,21.1,8.6,99,7.0,299
2025-12-17 04:00:00,22.3,8.6,98,5.4,296
2025-12-17 05:00:00,19.9,8.5,98,7.1,300
2025-12-17 06:00:00,15.4,8.4,97,6.8,297
2025-12-17 07:00:00,17.3,7.8,97,5.1,280
2025-12-17 08:00:00,20.0,7.4,97,5.8,277
2025-12-17 09:00:00,19.8,7.9,95,5.4,270
2025-12-17 10:00:00,16.4,8.6,91,4.3,270
2025-12-17 11:00:00,12.2,9.4,84,6.1,238
2025-12-17 12:00:00,9.4,9.8,81,7.7,254
2025-12-17 13:00:00,8.5,10.2,77,7.8,232
2025-12-17 14:00:00,9.3,10.4,74,8.4,222
2025-12-17 15:00:00,9.5,9.9,78,6.8,212
2025-12-17 16:00:00,12.1,8.8,83,7.9,200
2025-12-17 17:00:00,17.1,7.8,87,9.9,201
2025-12-17 18:00:00,18.6,7.3,90,10.5,202
2025-12-17 19:00:00,18.9,7.4,91,10.3,196
2025-12-17 20:00:00,17.7,7.4,90,12.1,190
2025-12-17 21:00:00,15.1,7.3,91,13.5,188
2025-12-17 22:00:00,12.5,6.9,90,14.7,194
2025-12-17 23:00:00,11.6,6.4,92,15.0,199
2025-12-18 00:00:00,9.3,6.9,93,13.8,186
2025-12-18 01:00:00,10.9,7.5,92,14.2,189
2025-12-18 02:00:00,9.8,7.7,92,15.3,188
2025-12-18 03:00:00,7.7,8.0,91,14.6,182
2025-12-18 04:00:00,6.6,8.1,91,15.8,181
2025-12-18 05:00:00,6.4,8.4,92,15.7,176
2025-12-18 06:00:00,6.4,9.4,91,15.0,184
2025-12-18 07:00:00,7.1,9.3,90,16.0,181
2025-12-18 08:00:00,7.4,8.9,90,15.3,183
2025-12-18 09:00:00,7.3,9.4,87,15.1,179
2025-12-18 10:00:00,7.1,10.2,82,15.9,174
2025-12-18 11:00:00,7.5,10.9,81,13.3,164
2025-12-18 12:00:00,9.4,12.8,75,15.8,168
2025-12-18 13:00:00,8.5,13.6,74,14.7,157
2025-12-18 14:00:00,8.0,14.2,65,22.3,183
2025-12-18 15:00:00,7.3,14.4,60,22.3,186
2025-12-18 16:00:00,7.9,14.1,59,22.3,186
2025-12-18 17:00:00,8.6,14.1,60,22.4,189
2025-12-18 18:00:00,9.1,13.9,63,22.7,191
2025-12-18 19:00:00,9.2,13.9,63,21.4,195
2025-12-18 20:00:00,8.8,13.7,65,20.1,196
2025-12-18 21:00:00,8.1,13.6,68,20.3,200
2025-12-18 22:00:00,7.6,13.1,73,20.0,197
2025-12-18 23:00:00,7.1,12.8,78,19.3,198
2025-12-19 00:00:00,6.3,12.3,85,19.4,199
2025-12-19 01:00:00,5.9,12.2,88,19.6,202
2025-12-19 02:00:00,5.9,12.1,89,19.3,204
2025-12-19 03:00:00,5.7,11.9,90,17.7,201
2025-12-19 04:00:00,5.4,11.6,90,17.7,200
2025-12-19 05:00:00,5.5,11.3,93,16.9,204
2025-12-19 06:00:00,5.8,11.1,97,15.7,237
2025-12-19 07:00:00,6.8,10.8,96,10.2,249
2025-12-19 08:00:00,7.4,10.4,96,7.9,254
2025-12-19 09:00:00,8.1,10.3,94,8.7,266
2025-12-19 10:00:00,9.1,10.3,94,9.3,280
2025-12-19 11:00:00,7.5,10.4,91,6.9,279
2025-12-19 12:00:00,7.1,10.6,92,7.5,294
2025-12-19 13:00:00,7.8,10.7,90,5.8,304
2025-12-19 14:00:00,8.6,10.6,89,5.6,295
2025-12-19 15:00:00,11.8,10.4,88,4.0,291
2025-12-19 16:00:00,15.2,9.2,91,3.6,297
2025-12-19 17:00:00,19.9,8.4,92,3.3,276
2025-12-19 18:00:00,26.2,8.3,92,3.2,333
2025-12-19 19:00:00,32.1,8.0,92,1.8,336
2025-12-19 20:00:00,38.7,7.8,93,0.8,333
2025-12-19 21:00:00,43.5,7.7,93,0.4,270
2025-12-19 22:00:00,48.4,7.2,94,1.1,351
2025-12-19 23:00:00,43.7,6.7,96,1.7,18
2025-12-20 00:00:00,33.4,6.8,99,3.7,61
2025-12-20 01:00:00,32.2,6.8,98,3.6,41
2025-12-20 02:00:00,30.5,6.2,98,3.8,25
2025-12-20 03:00:00,28.7,6.3,99,4.4,30
2025-12-20 04:00:00,26.7,6.5,98,5.0,52
2025-12-20 05:00:00,24.5,6.8,98,5.3,57
2025-12-20 06:00:00,16.0,7.1,98,6.2,60
2025-12-20 07:00:00,14.9,7.4,97,7.1,71
2025-12-20 08:00:00,13.2,7.7,97,7.6,91
2025-12-20 09:00:00,13.6,7.8,98,6.9,96
2025-12-20 10:00:00,13.5,8.1,97,7.5,101
2025-12-20 11:00:00,11.3,9.0,92,8.6,127
2025-12-20 12:00:00,11.0,8.9,97,7.4,116
2025-12-20 13:00:00,9.6,9.2,96,7.8,116
2025-12-20 14:00:00,12.0,9.4,97,8.0,126
2025-12-20 15:00:00,12.8,9.4,98,8.6,131
2025-12-20 16:00:00,15.0,9.6,97,9.9,138
2025-12-20 17:00:00,17.0,9.5,97,11.0,140
2025-12-20 18:00:00,20.0,9.7,98,9.7,145
2025-12-20 19:00:00,22.4,9.6,98,11.0,140
2025-12-20 20:00:00,20.8,9.4,98,11.6,144
2025-12-20 21:00:00,19.7,9.2,98,11.3,138
2025-12-20 22:00:00,19.3,8.8,98,11.3,147
2025-12-20 23:00:00,18.3,8.7,98,11.2,158
2025-12-21 00:00:00,17.4,9.2,97,9.4,156
2025-12-21 01:00:00,17.2,9.1,97,9.5,161
2025-12-21 02:00:00,16.0,8.6,98,8.4,161
2025-12-21 03:00:00,14.3,8.1,98,7.1,146
2025-12-21 04:00:00,13.7,7.7,99,6.8,140
2025-12-21 05:00:00,12.2,7.7,99,7.7,126
2025-12-21 06:00:00,10.9,8.3,98,8.7,122
2025-12-21 07:00:00,10.4,7.9,99,7.8,109
2025-12-21 08:00:00,10.6,8.2,98,10.6,108
2025-12-21 09:00:00,9.6,9.1,98,12.8,114
2025-12-21 10:00:00,6.7,9.7,97,13.9,114
2025-12-21 11:00:00,6.5,10.1,96,14.7,127
2025-12-21 12:00:00,6.5,10.6,94,15.3,132
2025-12-21 13:00:00,7.2,10.9,95,15.2,121
2025-12-21 14:00:00,7.5,11.1,95,14.2,117
2025-12-21 15:00:00,8.4,10.8,95,13.2,107
2025-12-21 16:00:00,9.7,10.5,94,16.9,110
2025-12-21 17:00:00,10.9,10.2,94,15.3,102
2025-12-21 18:00:00,13.1,10.9,87,22.0,124
2025-12-21 19:00:00,12.2,10.6,92,18.3,123
2025-12-21 20:00:00,12.2,10.5,93,20.7,101
2025-12-21 21:00:00,12.7,10.4,91,18.3,106
2025-12-21 22:00:00,11.7,9.9,92,15.5,125
2025-12-21 23:00:00,11.2,9.6,91,15.2,133
2025-12-22 00:00:00,9.8,10.7,84,15.1,135
2025-12-22 01:00:00,8.9,10.4,85,13.6,133
2025-12-22 02:00:00,8.2,10.1,86,12.2,142
2025-12-22 03:00:00,7.0,9.9,86,10.3,147
2025-12-22 04:00:00,6.3,9.5,88,9.2,149
2025-12-22 05:00:00,6.9,8.9,90,6.6,154
2025-12-22 06:00:00,10.3,7.9,93,5.2,160
2025-12-22 07:00:00,14.8,7.2,95,4.7,187
2025-12-22 08:00:00,17.6,6.8,97,1.1,189
2025-12-22 09:00:00,19.9,7.3,97,2.2,90
2025-12-22 10:00:00,16.9,8.1,95,3.1,54
2025-12-22 11:00:00,14.1,8.9,93,5.5,77
2025-12-22 12:00:00,12.2,9.3,91,8.3,92
2025-12-22 13:00:00,9.9,9.9,90,6.5,39
2025-12-22 14:00:00,10.0,10.2,91,7.4,39
2025-12-22 15:00:00,11.1,9.9,91,6.4,68
2025-12-22 16:00:00,16.1,9.3,91,6.7,109
2025-12-22 17:00:00,21.4,8.9,91,7.6,89
2025-12-22 18:00:00,24.9,8.9,88,8.3,77
2025-12-22 19:00:00,26.4,8.8,85,8.4,79
2025-12-22 20:00:00,29.1,8.5,84,6.6,77
2025-12-22 21:00:00,30.0,8.3,83,8.0,72
2025-12-22 22:00:00,30.3,8.2,83,7.3,59
2025-12-22 23:00:00,30.0,7.5,85,8.0,54
2025-12-23 00:00:00,28.0,8.1,85,6.8,40
2025-12-23 01:00:00,27.5,7.8,86,5.4,56
2025-12-23 02:00:00,25.4,7.7,89,2.1,128
2025-12-23 03:00:00,26.7,7.4,88,3.7,35
2025-12-23 04:00:00,27.2,6.3,91,5.3,38
2025-12-23 05:00:00,28.9,5.6,93,6.5,42
2025-12-23 06:00:00,30.0,5.2,93,6.6,45
2025-12-23 07:00:00,31.5,4.4,94,5.9,45
2025-12-23 08:00:00,31.8,3.7,96,6.9,43
2025-12-23 09:00:00,29.5,3.5,94,7.4,41
2025-12-23 10:00:00,27.2,3.5,91,9.8,52
2025-12-23 11:00:00,23.8,3.5,92,9.6,57
2025-12-23 12:00:00,22.4,3.3,90,10.2,48
2025-12-23 13:00:00,21.4,3.5,87,11.7,53
2025-12-23 14:00:00,20.2,3.8,83,12.5,54
2025-12-23 15:00:00,19.8,4.2,79,13.6,51
2025-12-23 16:00:00,20.0,4.3,81,10.0,38
2025-12-23 17:00:00,21.7,4.3,80,12.5,46
2025-12-23 18:00:00,23.1,4.4,82,12.4,51
2025-12-23 19:00:00,24.5,4.3,80,11.2,53
2025-12-23 20:00:00,24.8,4.0,82,11.1,47
2025-12-23 21:00:00,24.7,4.0,81,11.3,44
2025-12-23 22:00:00,24.5,4.2,80,11.3,44
2025-12-23 23:00:00,22.8,4.2,79,12.4,47
2025-12-24 00:00:00,18.1,4.7,78,13.4,49
2025-12-24 01:00:00,16.3,4.6,76,13.9,51
2025-12-24 02:00:00,14.4,4.5,75,14.3,48
2025-12-24 03:00:00,13.5,4.5,74,14.9,48
2025-12-24 04:00:00,14.6,4.6,73,15.3,51
2025-12-24 05:00:00,15.8,4.6,74,16.6,49
